Tipo de Elección;Cargo;Fecha de Elección;Año de Elección;Inicio de Período;Fin de Período;Período;Id Región;Región;Circunscripción Senatorial;Distrito;Comuna;Circunscripción Electoral;Nombre Circunscripción Electoral;Sexo Mesa;Candidato (a);Nombres;Apellido Paterno;Apellido Materno;Sexo;Electo(a);Partido;Sigla Partido;Lista;Votos Totales
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TEODORO SCHMIDT;417;TEODORO SCHMIDT;MIXTA;ALCHAO ANTILEO JORGE AMADO;JORGE AMADO;ALCHAO;ANTILEO;HOMBRE;;INDEPENDIENTE;IND;T;183
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TEODORO SCHMIDT;417;TEODORO SCHMIDT;MIXTA;FERNANDEZ HUERTA RENE;RENE;FERNANDEZ;HUERTA;HOMBRE;;INDEPENDIENTE;IND;F;726
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TEODORO SCHMIDT;417;TEODORO SCHMIDT;MIXTA;PEZO MARDONES YOLANDA;YOLANDA;PEZO;MARDONES;MUJER;;INDEPENDIENTE;IND;T;1191
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TEODORO SCHMIDT;417;TEODORO SCHMIDT;MIXTA;REYES BUSTOS LESLIE SIBONNEY;LESLIE SIBONNEY;REYES;BUSTOS;MUJER;;INDEPENDIENTE;IND;T;179
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TEODORO SCHMIDT;417;TEODORO SCHMIDT;MIXTA;RIQUELME ARRIAGADA ALFREDO;ALFREDO;RIQUELME;ARRIAGADA;HOMBRE;SI;PARTIDO POR LA DEMOCRACIA;PPD;E;1786
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TEODORO SCHMIDT;417;TEODORO SCHMIDT;MIXTA;VOTOS NULOS;;;;;;;;;54
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TEODORO SCHMIDT;417;TEODORO SCHMIDT;MIXTA;VOTOS EN BLANCO;;;;;;;;;46
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TOLTEN;579;QUEULE;MIXTA;BRIONES GAJARDO PILAR;PILAR;BRIONES;GAJARDO;MUJER;;INDEPENDIENTE;IND;T;83
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TOLTEN;579;QUEULE;MIXTA;CASTRO TRECANAO NELSON SEBASTIAN;NELSON SEBASTIAN;CASTRO;TRECANAO;HOMBRE;;PARTIDO RADICAL SOCIALDEMOCRATA;PRSD;E;196
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TOLTEN;579;QUEULE;MIXTA;LOBOS VASQUEZ MARCO;MARCO;LOBOS;VASQUEZ;HOMBRE;;PARTIDO PROGRESISTA ;PRO;O;17
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TOLTEN;579;QUEULE;MIXTA;MARTINEZ SOTO GUILLERMO;GUILLERMO;MARTINEZ;SOTO;HOMBRE;SI;UNION DEMOCRATA INDEPENDIENTE;UDI;F;826
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TOLTEN;579;QUEULE;MIXTA;NEGRON SANTANDER RIGOBERTO;RIGOBERTO;NEGRON;SANTANDER;HOMBRE;;INDEPENDIENTE;IND;T;20
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TOLTEN;579;QUEULE;MIXTA;VOTOS NULOS;;;;;;;;;12
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TOLTEN;579;QUEULE;MIXTA;VOTOS EN BLANCO;;;;;;;;;14
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TOLTEN;416;TOLTEN;MIXTA;BRIONES GAJARDO PILAR;PILAR;BRIONES;GAJARDO;MUJER;;INDEPENDIENTE;IND;T;393
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TOLTEN;416;TOLTEN;MIXTA;CASTRO TRECANAO NELSON SEBASTIAN;NELSON SEBASTIAN;CASTRO;TRECANAO;HOMBRE;;PARTIDO RADICAL SOCIALDEMOCRATA;PRSD;E;1284
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TOLTEN;416;TOLTEN;MIXTA;LOBOS VASQUEZ MARCO;MARCO;LOBOS;VASQUEZ;HOMBRE;;PARTIDO PROGRESISTA ;PRO;O;91
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TOLTEN;416;TOLTEN;MIXTA;MARTINEZ SOTO GUILLERMO;GUILLERMO;MARTINEZ;SOTO;HOMBRE;SI;UNION DEMOCRATA INDEPENDIENTE;UDI;F;2030
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TOLTEN;416;TOLTEN;MIXTA;NEGRON SANTANDER RIGOBERTO;RIGOBERTO;NEGRON;SANTANDER;HOMBRE;;INDEPENDIENTE;IND;T;370
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TOLTEN;416;TOLTEN;MIXTA;VOTOS NULOS;;;;;;;;;38
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;TOLTEN;416;TOLTEN;MIXTA;VOTOS EN BLANCO;;;;;;;;;44
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;VILLARRICA;569;LICAN-RAY;MIXTA;ASTETE MERMOUD PABLO;PABLO;ASTETE;MERMOUD;HOMBRE;SI;RENOVACION NACIONAL ;RN;F;803
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;VILLARRICA;569;LICAN-RAY;MIXTA;SANHUEZA TELLEZ GONZALO ALEJANDRO;GONZALO ALEJANDRO;SANHUEZA;TELLEZ;HOMBRE;;PARTIDO DEMOCRATA CRISTIANO;PDC;E;174
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;VILLARRICA;569;LICAN-RAY;MIXTA;VOTOS NULOS;;;;;;;;;30
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;VILLARRICA;569;LICAN-RAY;MIXTA;VOTOS EN BLANCO;;;;;;;;;33
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;VILLARRICA;674;ÑANCUL;MIXTA;ASTETE MERMOUD PABLO;PABLO;ASTETE;MERMOUD;HOMBRE;SI;RENOVACION NACIONAL ;RN;F;539
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;VILLARRICA;674;ÑANCUL;MIXTA;SANHUEZA TELLEZ GONZALO ALEJANDRO;GONZALO ALEJANDRO;SANHUEZA;TELLEZ;HOMBRE;;PARTIDO DEMOCRATA CRISTIANO;PDC;E;164
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;VILLARRICA;674;ÑANCUL;MIXTA;VOTOS NULOS;;;;;;;;;9
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;VILLARRICA;674;ÑANCUL;MIXTA;VOTOS EN BLANCO;;;;;;;;;18
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;VILLARRICA;409;VILLARRICA;MIXTA;ASTETE MERMOUD PABLO;PABLO;ASTETE;MERMOUD;HOMBRE;SI;RENOVACION NACIONAL ;RN;F;10694
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;VILLARRICA;409;VILLARRICA;MIXTA;SANHUEZA TELLEZ GONZALO ALEJANDRO;GONZALO ALEJANDRO;SANHUEZA;TELLEZ;HOMBRE;;PARTIDO DEMOCRATA CRISTIANO;PDC;E;2761
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;VILLARRICA;409;VILLARRICA;MIXTA;VOTOS NULOS;;;;;;;;;390
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;9;DE LA ARAUCANIA;11;23;VILLARRICA;409;VILLARRICA;MIXTA;VOTOS EN BLANCO;;;;;;;;;242
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;CORRAL;432;CORRAL;MIXTA;GONZALEZ GALINDO ROSIEL;ROSIEL;GONZALEZ;GALINDO;HOMBRE;;INDEPENDIENTE;IND;T;509
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;CORRAL;432;CORRAL;MIXTA;PEREZ GONZALEZ GASTON;GASTON;PEREZ;GONZALEZ;HOMBRE;SI;INDEPENDIENTE;IND;F;1233
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;CORRAL;432;CORRAL;MIXTA;VERA PAVIE LEONEL;LEONEL;VERA;PAVIE;HOMBRE;;PARTIDO SOCIALISTA DE CHILE ;PSCH;E;1158
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;CORRAL;432;CORRAL;MIXTA;VOTOS NULOS;;;;;;;;;59
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;CORRAL;432;CORRAL;MIXTA;VOTOS EN BLANCO;;;;;;;;;36
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;CORRAL;676;ISLA DEL REY;MIXTA;GONZALEZ GALINDO ROSIEL;ROSIEL;GONZALEZ;GALINDO;HOMBRE;;INDEPENDIENTE;IND;T;54
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;CORRAL;676;ISLA DEL REY;MIXTA;PEREZ GONZALEZ GASTON;GASTON;PEREZ;GONZALEZ;HOMBRE;SI;INDEPENDIENTE;IND;F;93
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;CORRAL;676;ISLA DEL REY;MIXTA;VERA PAVIE LEONEL;LEONEL;VERA;PAVIE;HOMBRE;;PARTIDO SOCIALISTA DE CHILE ;PSCH;E;65
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;CORRAL;676;ISLA DEL REY;MIXTA;VOTOS NULOS;;;;;;;;;2
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;CORRAL;676;ISLA DEL REY;MIXTA;VOTOS EN BLANCO;;;;;;;;;6
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;FUTRONO;677;CURRIÑÉ;MIXTA;JARAMILLO ARISMENDI SARITA;SARITA;JARAMILLO;ARISMENDI;MUJER;;PARTIDO POR LA DEMOCRACIA;PPD;E;34
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;FUTRONO;677;CURRIÑÉ;MIXTA;LAVADO CASTRO CLAUDIO ROSAMEL;CLAUDIO ROSAMEL;LAVADO;CASTRO;HOMBRE;SI;UNION DEMOCRATA INDEPENDIENTE;UDI;F;138
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;FUTRONO;677;CURRIÑÉ;MIXTA;VOTOS NULOS;;;;;;;;;1
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;FUTRONO;677;CURRIÑÉ;MIXTA;VOTOS EN BLANCO;;;;;;;;;0
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;FUTRONO;430;FUTRONO;MIXTA;JARAMILLO ARISMENDI SARITA;SARITA;JARAMILLO;ARISMENDI;MUJER;;PARTIDO POR LA DEMOCRACIA;PPD;E;1896
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;FUTRONO;430;FUTRONO;MIXTA;LAVADO CASTRO CLAUDIO ROSAMEL;CLAUDIO ROSAMEL;LAVADO;CASTRO;HOMBRE;SI;UNION DEMOCRATA INDEPENDIENTE;UDI;F;2852
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;FUTRONO;430;FUTRONO;MIXTA;VOTOS NULOS;;;;;;;;;50
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;FUTRONO;430;FUTRONO;MIXTA;VOTOS EN BLANCO;;;;;;;;;48
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;FUTRONO;431;LLIFEN;MIXTA;JARAMILLO ARISMENDI SARITA;SARITA;JARAMILLO;ARISMENDI;MUJER;;PARTIDO POR LA DEMOCRACIA;PPD;E;405
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;FUTRONO;431;LLIFEN;MIXTA;LAVADO CASTRO CLAUDIO ROSAMEL;CLAUDIO ROSAMEL;LAVADO;CASTRO;HOMBRE;SI;UNION DEMOCRATA INDEPENDIENTE;UDI;F;427
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;FUTRONO;431;LLIFEN;MIXTA;VOTOS NULOS;;;;;;;;;20
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;FUTRONO;431;LLIFEN;MIXTA;VOTOS EN BLANCO;;;;;;;;;21
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;FUTRONO;678;NONTUELA;MIXTA;JARAMILLO ARISMENDI SARITA;SARITA;JARAMILLO;ARISMENDI;MUJER;;PARTIDO POR LA DEMOCRACIA;PPD;E;282
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;FUTRONO;678;NONTUELA;MIXTA;LAVADO CASTRO CLAUDIO ROSAMEL;CLAUDIO ROSAMEL;LAVADO;CASTRO;HOMBRE;SI;UNION DEMOCRATA INDEPENDIENTE;UDI;F;349
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;FUTRONO;678;NONTUELA;MIXTA;VOTOS NULOS;;;;;;;;;6
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;FUTRONO;678;NONTUELA;MIXTA;VOTOS EN BLANCO;;;;;;;;;12
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LAGO RANCO;441;LAGO RANCO;MIXTA;GALLARDO CORTEZ EXCEQUIEL;EXCEQUIEL;GALLARDO;CORTEZ;HOMBRE;;PARTIDO DEMOCRATA CRISTIANO;PDC;E;385
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LAGO RANCO;441;LAGO RANCO;MIXTA;MEZA SHWENKE MIGUEL;MIGUEL;MEZA;SHWENKE;HOMBRE;SI;RENOVACION NACIONAL ;RN;F;1886
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LAGO RANCO;441;LAGO RANCO;MIXTA;PORTALES OSORIO HERMAN ANDRES;HERMAN ANDRES;PORTALES;OSORIO;HOMBRE;;INDEPENDIENTE;IND;T;619
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LAGO RANCO;441;LAGO RANCO;MIXTA;RODRIGUEZ MOLINA ALBERTO BERNABE;ALBERTO BERNABE;RODRIGUEZ;MOLINA;HOMBRE;;INDEPENDIENTE;IND;T;571
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LAGO RANCO;441;LAGO RANCO;MIXTA;VOTOS NULOS;;;;;;;;;46
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LAGO RANCO;441;LAGO RANCO;MIXTA;VOTOS EN BLANCO;;;;;;;;;43
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LAGO RANCO;542;RIÑINAHUE;MIXTA;GALLARDO CORTEZ EXCEQUIEL;EXCEQUIEL;GALLARDO;CORTEZ;HOMBRE;;PARTIDO DEMOCRATA CRISTIANO;PDC;E;131
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LAGO RANCO;542;RIÑINAHUE;MIXTA;MEZA SHWENKE MIGUEL;MIGUEL;MEZA;SHWENKE;HOMBRE;SI;RENOVACION NACIONAL ;RN;F;777
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LAGO RANCO;542;RIÑINAHUE;MIXTA;PORTALES OSORIO HERMAN ANDRES;HERMAN ANDRES;PORTALES;OSORIO;HOMBRE;;INDEPENDIENTE;IND;T;71
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LAGO RANCO;542;RIÑINAHUE;MIXTA;RODRIGUEZ MOLINA ALBERTO BERNABE;ALBERTO BERNABE;RODRIGUEZ;MOLINA;HOMBRE;;INDEPENDIENTE;IND;T;83
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LAGO RANCO;542;RIÑINAHUE;MIXTA;VOTOS NULOS;;;;;;;;;25
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LAGO RANCO;542;RIÑINAHUE;MIXTA;VOTOS EN BLANCO;;;;;;;;;32
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LANCO;428;LANCO;MIXTA;PEÑA RIQUELME ROLANDO;ROLANDO;PEÑA;RIQUELME;HOMBRE;SI;RENOVACION NACIONAL ;RN;F;2533
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LANCO;428;LANCO;MIXTA;SANTANA PAREDES JUAN EUGENIO;JUAN EUGENIO;SANTANA;PAREDES;HOMBRE;;INDEPENDIENTE;IND;T;1230
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LANCO;428;LANCO;MIXTA;VARGAS PELLET MARIA LUISA;MARIA LUISA;VARGAS;PELLET;MUJER;;PARTIDO DEMOCRATA CRISTIANO;PDC;E;1782
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LANCO;428;LANCO;MIXTA;VOTOS NULOS;;;;;;;;;56
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LANCO;428;LANCO;MIXTA;VOTOS EN BLANCO;;;;;;;;;52
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LANCO;560;MALALHUE;MIXTA;PEÑA RIQUELME ROLANDO;ROLANDO;PEÑA;RIQUELME;HOMBRE;SI;RENOVACION NACIONAL ;RN;F;887
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LANCO;560;MALALHUE;MIXTA;SANTANA PAREDES JUAN EUGENIO;JUAN EUGENIO;SANTANA;PAREDES;HOMBRE;;INDEPENDIENTE;IND;T;148
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LANCO;560;MALALHUE;MIXTA;VARGAS PELLET MARIA LUISA;MARIA LUISA;VARGAS;PELLET;MUJER;;PARTIDO DEMOCRATA CRISTIANO;PDC;E;496
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LANCO;560;MALALHUE;MIXTA;VOTOS NULOS;;;;;;;;;18
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LANCO;560;MALALHUE;MIXTA;VOTOS EN BLANCO;;;;;;;;;37
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LA UNION;437;LA UNION;MIXTA;ASTUDILLO MAUTZ MARIA ANGELICA;MARIA ANGELICA;ASTUDILLO;MAUTZ;MUJER;;PARTIDO POR LA DEMOCRACIA;PPD;E;5191
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LA UNION;437;LA UNION;MIXTA;NAIPAYAN PARDO MARIO RUBIN;MARIO RUBIN;NAIPAYAN;PARDO;HOMBRE;;PARTIDO PROGRESISTA ;PRO;O;134
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LA UNION;437;LA UNION;MIXTA;ORTIZ CUEVAS MARIO OSVALDO;MARIO OSVALDO;ORTIZ;CUEVAS;HOMBRE;;INDEPENDIENTE;IND;C;1376
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LA UNION;437;LA UNION;MIXTA;PINUER SOLIS ALDO;ALDO;PINUER;SOLIS;HOMBRE;SI;INDEPENDIENTE;IND;F;6732
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LA UNION;437;LA UNION;MIXTA;VOTOS NULOS;;;;;;;;;191
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LA UNION;437;LA UNION;MIXTA;VOTOS EN BLANCO;;;;;;;;;155
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LA UNION;685;PUERTO NUEVO;MIXTA;ASTUDILLO MAUTZ MARIA ANGELICA;MARIA ANGELICA;ASTUDILLO;MAUTZ;MUJER;;PARTIDO POR LA DEMOCRACIA;PPD;E;163
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LA UNION;685;PUERTO NUEVO;MIXTA;NAIPAYAN PARDO MARIO RUBIN;MARIO RUBIN;NAIPAYAN;PARDO;HOMBRE;;PARTIDO PROGRESISTA ;PRO;O;3
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LA UNION;685;PUERTO NUEVO;MIXTA;ORTIZ CUEVAS MARIO OSVALDO;MARIO OSVALDO;ORTIZ;CUEVAS;HOMBRE;;INDEPENDIENTE;IND;C;13
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LA UNION;685;PUERTO NUEVO;MIXTA;PINUER SOLIS ALDO;ALDO;PINUER;SOLIS;HOMBRE;SI;INDEPENDIENTE;IND;F;251
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LA UNION;685;PUERTO NUEVO;MIXTA;VOTOS NULOS;;;;;;;;;2
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LA UNION;685;PUERTO NUEVO;MIXTA;VOTOS EN BLANCO;;;;;;;;;6
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LOS LAGOS;583;ANTILHUE;MIXTA;FARIAS SILVA JUAN CARLOS;JUAN CARLOS;FARIAS;SILVA;HOMBRE;;INDEPENDIENTE;IND;F;92
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LOS LAGOS;583;ANTILHUE;MIXTA;MANSILLA ROA SIMON;SIMON;MANSILLA;ROA;HOMBRE;;INDEPENDIENTE;IND;T;88
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LOS LAGOS;583;ANTILHUE;MIXTA;MOYA LOPEZ MIGUEL ALEJANDRO;MIGUEL ALEJANDRO;MOYA;LOPEZ;HOMBRE;;PARTIDO SOCIALISTA DE CHILE ;PSCH;E;83
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LOS LAGOS;583;ANTILHUE;MIXTA;TORRES SEPULVEDA SAMUEL IVAN;SAMUEL IVAN;TORRES;SEPULVEDA;HOMBRE;SI;INDEPENDIENTE;IND;T;138
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LOS LAGOS;583;ANTILHUE;MIXTA;VOTOS NULOS;;;;;;;;;4
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LOS LAGOS;583;ANTILHUE;MIXTA;VOTOS EN BLANCO;;;;;;;;;12
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LOS LAGOS;679;FOLILCO;MIXTA;FARIAS SILVA JUAN CARLOS;JUAN CARLOS;FARIAS;SILVA;HOMBRE;;INDEPENDIENTE;IND;F;102
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LOS LAGOS;679;FOLILCO;MIXTA;MANSILLA ROA SIMON;SIMON;MANSILLA;ROA;HOMBRE;;INDEPENDIENTE;IND;T;44
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LOS LAGOS;679;FOLILCO;MIXTA;MOYA LOPEZ MIGUEL ALEJANDRO;MIGUEL ALEJANDRO;MOYA;LOPEZ;HOMBRE;;PARTIDO SOCIALISTA DE CHILE ;PSCH;E;115
MUNICIPALES;ALCALDE;23-10-2016;2016;2016;2020;2016-2020;14;DE LOS RIOS;12;24;LOS LAGOS;679;FOLILCO;MIXTA;TORRES SEPULVEDA SAMUEL IVAN;SAMUEL IVAN;TORRES;SEPULVEDA;HOMBRE;SI;INDEPENDIENTE;IND;T;184
